#OK
#SQL= select Type, stellarMass
#	from Henriques2020a..MR   
#	where snapnum=19 and StellarMass > 0.01
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2020-01-31 15:33:05.317 CET
#QUERYTIME 88 millisec
#COLUMN 1 name=Type JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 2 name=stellarMass JDBC_TYPE=7 JDBC_TYPENAME=real
Type,stellarMass
0,0.010002823
0,0.0100028245
0,0.010002826
0,0.010002827
0,0.01000284
0,0.01000285
0,0.010002851
0,0.010002856
0,0.010002862
0,0.010002866
2,0.010002873
0,0.010002873
2,0.010002873
0,0.010002874
0,0.010002876
0,0.010002879
0,0.01000288
0,0.010002882
0,0.010002887
2,0.010002889
0,0.010002893
0,0.0100029
0,0.010002909
2,0.010002922
0,0.010002922
0,0.010002922
0,0.010002926
0,0.010002927
0,0.010002928
0,0.0100029325
0,0.0100029325
2,0.010002938
0,0.010002939
0,0.010002952
0,0.010002954
0,0.010002956
0,0.010002958
0,0.010002961
0,0.01000297
0,0.010002979
0,0.010002979
0,0.010002983
0,0.0100029865
0,0.010002987
0,0.010002997
0,0.010002999
0,0.0100030005
2,0.010003001
0,0.010003005
0,0.010003017
0,0.010003027
0,0.010003039
0,0.010003041
0,0.010003071
0,0.010003083
0,0.010003087
0,0.01000309
0,0.010003091
0,0.010003104
0,0.010003106
0,0.0100031085
0,0.010003114
0,0.010003116
0,0.010003121
0,0.010003131
0,0.010003139
0,0.010003145
0,0.010003149
0,0.0100031495
0,0.010003151
0,0.010003153
0,0.010003155
0,0.010003158
0,0.01000316
0,0.010003163
0,0.010003166
0,0.01000317
0,0.010003181
0,0.010003182
0,0.010003185
0,0.010003204
0,0.010003205
0,0.010003209
0,0.010003214
0,0.010003217
0,0.010003221
0,0.0100032445
0,0.01000325
0,0.010003251
0,0.010003254
0,0.010003258
0,0.0100032585
0,0.01000326
0,0.010003265
0,0.010003265
0,0.010003277
0,0.010003277
0,0.010003278
0,0.01000328
0,0.010003292
0,0.010003296
0,0.010003307
0,0.010003313
0,0.010003317
0,0.010003319
0,0.01000332
0,0.010003334
0,0.010003342
0,0.010003342
0,0.010003343
0,0.010003345
0,0.010003351
0,0.010003359
0,0.010003359
0,0.01000337
0,0.010003372
0,0.010003373
0,0.01000338
0,0.01000338
0,0.010003388
0,0.0100033935
0,0.010003394
0,0.010003396
0,0.010003401
0,0.010003409
0,0.01000341
0,0.01000341
0,0.010003416
0,0.010003422
0,0.010003425
2,0.010003426
0,0.010003434
0,0.010003439
0,0.010003443
0,0.0100034475
0,0.010003449
0,0.010003451
0,0.010003457
0,0.010003464
0,0.010003468
0,0.010003468
0,0.010003469
0,0.010003472
0,0.010003477
0,0.010003481
0,0.010003484
0,0.010003488
0,0.0100034885
0,0.010003494
0,0.010003499
0,0.010003504
0,0.010003508
0,0.010003512
0,0.010003517
1,0.01000352
0,0.01000352
0,0.01000352
0,0.010003521
0,0.010003528
0,0.010003541
0,0.010003542
0,0.010003542
0,0.010003542
0,0.010003567
0,0.010003567
2,0.010003572
0,0.010003575
0,0.010003577
0,0.010003581
0,0.010003589
0,0.01000359
0,0.010003592
0,0.010003596
0,0.0100036
0,0.010003604
0,0.010003607
0,0.010003608
0,0.01000361
0,0.0100036105
0,0.010003621
0,0.010003622
0,0.010003624
0,0.0100036245
0,0.010003628
0,0.010003629
0,0.010003635
0,0.010003638
0,0.010003641
0,0.010003643
0,0.010003643
0,0.010003652
0,0.010003656
0,0.010003663
0,0.010003671
0,0.010003675
0,0.010003687
0,0.010003687
0,0.010003691
0,0.010003692
0,0.010003694
0,0.010003706
0,0.010003707
0,0.01000371
0,0.010003712
0,0.010003714
0,0.010003714
0,0.010003715
0,0.010003715
0,0.010003715
0,0.010003715
0,0.010003725
0,0.0100037325
0,0.010003738
0,0.010003743
0,0.010003752
0,0.010003752
0,0.010003763
0,0.01000377
0,0.010003776
0,0.010003777
0,0.010003787
0,0.010003796
0,0.010003796
0,0.0100038005
0,0.01000382
0,0.010003821
0,0.010003827
0,0.010003835
0,0.010003852
0,0.010003852
0,0.010003855
0,0.010003858
0,0.010003863
0,0.010003873
0,0.0100038815
0,0.010003883
0,0.010003885
0,0.010003888
0,0.010003892
0,0.010003893
0,0.0100038955
0,0.010003898
0,0.0100039095
0,0.01000391
0,0.010003911
0,0.010003917
0,0.01000393
0,0.010003931
0,0.010003941
0,0.010003943
0,0.010003953
0,0.010003959
0,0.010003964
0,0.010003975
0,0.010003975
0,0.010003983
0,0.010003998
0,0.010003998
2,0.010004003
2,0.010004012
2,0.010004018
0,0.010004024
0,0.010004037
0,0.01000404
2,0.010004042
2,0.010004047
0,0.010004057
0,0.0100040585
0,0.010004065
0,0.010004074
0,0.010004075
0,0.010004085
0,0.010004085
0,0.010004086
0,0.010004094
0,0.010004107
0,0.010004113
2,0.010004117
0,0.010004128
0,0.010004128
0,0.010004129
0,0.010004139
0,0.010004143
0,0.010004154
0,0.010004159
0,0.0100041805
0,0.010004182
0,0.010004191
0,0.0100041935
0,0.010004198
0,0.0100042
0,0.0100042
1,0.010004204
0,0.0100042075
0,0.010004216
0,0.010004235
0,0.010004238
0,0.010004239
2,0.010004241
0,0.010004245
0,0.010004251
0,0.010004251
0,0.010004256
0,0.010004257
0,0.010004266
0,0.010004291
0,0.010004298
0,0.010004299
0,0.010004301
0,0.010004305
0,0.01000431
0,0.010004321
0,0.010004322
0,0.010004324
0,0.010004329
0,0.01000433
0,0.010004331
0,0.010004331
0,0.010004337
0,0.010004355
2,0.0100043565
0,0.01000436
0,0.010004364
0,0.0100043705
0,0.010004371
0,0.010004378
0,0.01000438
0,0.010004394
0,0.010004395
0,0.010004401
0,0.010004413
0,0.010004414
0,0.010004442
0,0.010004446
0,0.010004451
0,0.010004451
0,0.0100044515
0,0.010004456
2,0.010004463
0,0.010004469
0,0.010004477
0,0.010004484
0,0.010004484
1,0.010004491
0,0.010004496
0,0.0100045
0,0.010004508
0,0.010004514
0,0.010004519
0,0.010004524
0,0.010004531
0,0.010004537
0,0.010004538
0,0.01000454
0,0.010004544
0,0.010004544
0,0.010004545
0,0.010004551
0,0.010004553
0,0.010004562
0,0.010004566
0,0.010004567
0,0.010004569
0,0.010004589
0,0.010004594
2,0.010004599
0,0.0100046
0,0.0100046005
0,0.010004608
0,0.010004609
0,0.010004615
0,0.010004622
0,0.010004623
0,0.010004636
0,0.01000464
2,0.010004644
0,0.010004649
0,0.010004655
0,0.010004659
0,0.010004661
0,0.010004668
0,0.010004673
0,0.0100046825
0,0.010004687
0,0.010004698
0,0.0100047
0,0.010004702
0,0.01000472
1,0.010004733
0,0.010004733
0,0.010004737
0,0.010004744
0,0.010004746
0,0.010004749
0,0.01000476
0,0.010004778
0,0.010004779
0,0.010004781
0,0.010004786
0,0.010004818
0,0.010004819
0,0.01000482
0,0.010004827
0,0.010004828
0,0.010004834
2,0.010004836
0,0.010004839
0,0.01000484
0,0.010004849
0,0.010004851
0,0.010004854
0,0.010004863
0,0.010004869
0,0.01000487
0,0.010004875
0,0.01000488
0,0.01000488
0,0.0100048855
0,0.0100048985
0,0.010004909
0,0.010004922
0,0.010004924
0,0.010004929
0,0.010004939
0,0.010004948
0,0.010004956
0,0.010004957
2,0.010004961
0,0.010004961
0,0.010004962
0,0.010004973
0,0.010004975
0,0.010004999
0,0.010005001
0,0.010005002
0,0.010005003
0,0.0100050075
0,0.0100050075
0,0.010005008
0,0.010005012
0,0.010005012
0,0.010005016
0,0.010005025
0,0.010005038
0,0.010005048
0,0.01000505
0,0.010005051
0,0.010005056
0,0.0100050615
0,0.010005063
0,0.010005064
0,0.010005071
0,0.010005077
0,0.01000508
0,0.01000509
0,0.010005096
0,0.0100051
0,0.0100051
0,0.010005108
0,0.01000511
0,0.01000513
2,0.010005133
0,0.010005133
0,0.010005138
0,0.010005151
0,0.010005157
1,0.010005157
0,0.010005157
2,0.01000516
2,0.010005167
0,0.01000517
0,0.010005195
0,0.010005196
0,0.010005219
0,0.010005222
0,0.010005224
0,0.010005234
0,0.0100052385
0,0.010005245
0,0.010005262
0,0.010005272
0,0.010005287
0,0.0100053
0,0.010005302
0,0.010005327
0,0.0100053325
0,0.010005333
0,0.010005347
2,0.01000535
0,0.010005352
0,0.010005353
0,0.01000536
0,0.0100053605
0,0.010005373
0,0.010005385
0,0.0100053875
0,0.010005392
0,0.010005405
0,0.010005411
0,0.010005413
0,0.010005415
0,0.010005433
2,0.010005441
2,0.010005449
0,0.010005449
0,0.010005454
0,0.0100054545
0,0.010005457
0,0.010005459
0,0.010005463
0,0.010005465
2,0.010005466
0,0.010005476
0,0.01000548
0,0.010005481
0,0.0100054825
0,0.010005487
0,0.0100054955
0,0.01000552
0,0.010005533
0,0.010005543
0,0.010005545
0,0.010005545
2,0.010005546
0,0.010005555
0,0.010005573
0,0.010005599
2,0.010005604
0,0.010005617
0,0.010005627
0,0.010005643
0,0.0100056445
0,0.01000565
0,0.010005654
0,0.010005654
0,0.01000567
0,0.010005672
0,0.010005673
0,0.010005679
0,0.010005681
0,0.010005682
2,0.010005682
0,0.010005684
0,0.0100056855
0,0.0100056855
0,0.010005696
0,0.010005711
0,0.0100057125
0,0.010005717
0,0.010005718
2,0.01000572
0,0.010005728
0,0.010005742
0,0.010005745
0,0.010005752
0,0.010005759
0,0.010005767
0,0.010005771
0,0.010005774
0,0.010005779
0,0.010005792
0,0.010005793
0,0.010005796
1,0.010005805
0,0.010005816
0,0.010005817
0,0.010005819
2,0.0100058215
0,0.0100058215
0,0.010005826
0,0.010005832
0,0.010005834
2,0.010005834
0,0.0100058345
2,0.010005837
0,0.010005862
0,0.010005862
0,0.010005866
0,0.010005867
0,0.010005873
0,0.010005875
0,0.010005878
0,0.010005881
0,0.010005882
0,0.010005887
0,0.0100058885
0,0.010005893
0,0.01000591
0,0.010005914
2,0.010005916
0,0.010005921
0,0.010005921
0,0.01000593
0,0.010005941
0,0.010005943
0,0.010005944
0,0.010005954
0,0.010005969
0,0.01000597
0,0.010005978
0,0.010005978
0,0.010005979
0,0.0100059835
0,0.010005987
0,0.010006007
0,0.01000601
0,0.0100060105
0,0.010006017
0,0.010006017
0,0.010006019
0,0.01000602
0,0.010006022
0,0.010006024
0,0.010006026
0,0.010006029
2,0.010006029
0,0.010006035
0,0.01000605
0,0.010006051
0,0.010006054
0,0.010006057
0,0.0100060655
0,0.010006067
0,0.010006068
0,0.010006074
0,0.010006085
0,0.010006095
0,0.010006103
0,0.010006105
2,0.010006116
0,0.010006118
0,0.01000612
0,0.010006123
0,0.010006123
0,0.010006124
0,0.010006126
0,0.010006133
0,0.010006135
0,0.010006142
0,0.010006142
0,0.010006142
0,0.010006152
0,0.010006155
0,0.010006158
0,0.010006168
0,0.010006169
0,0.010006171
0,0.010006173
0,0.0100061735
0,0.010006184
0,0.010006186
0,0.0100061875
0,0.010006196
0,0.010006197
2,0.010006199
0,0.010006211
0,0.010006214
0,0.0100062145
0,0.010006236
0,0.010006236
0,0.010006238
0,0.01000624
0,0.010006241
2,0.010006249
0,0.010006251
0,0.010006253
0,0.010006254
0,0.010006256
0,0.010006263
0,0.010006274
0,0.010006277
0,0.01000628
0,0.010006298
0,0.0100063095
0,0.010006322
0,0.010006328
0,0.010006332
0,0.010006339
2,0.010006359
2,0.010006382
2,0.010006389
0,0.010006392
0,0.010006392
0,0.010006393
0,0.010006396
0,0.010006397
0,0.010006404
0,0.010006408
0,0.010006408
0,0.010006414
0,0.010006422
0,0.010006428
0,0.010006443
0,0.0100064445
0,0.010006447
0,0.010006452
0,0.0100064585
0,0.010006467
0,0.010006477
0,0.010006479
0,0.010006482
0,0.010006495
0,0.010006501
0,0.010006503
2,0.010006504
0,0.010006507
0,0.010006508
2,0.01000651
0,0.010006514
0,0.010006529
0,0.01000653
0,0.010006533
0,0.010006542
0,0.010006542
0,0.010006545
0,0.010006562
0,0.010006564
0,0.010006566
0,0.0100065665
0,0.010006569
1,0.010006578
0,0.01000658
0,0.010006584
0,0.01000659
0,0.010006592
0,0.010006592
0,0.0100065945
0,0.010006598
0,0.010006606
0,0.010006607
0,0.01000661
0,0.010006612
0,0.010006622
0,0.010006623
0,0.010006624
0,0.010006625
0,0.010006628
0,0.010006629
0,0.010006629
0,0.010006633
0,0.010006633
0,0.010006638
0,0.010006642
2,0.010006646
0,0.01000665
0,0.010006657
0,0.010006657
0,0.010006663
0,0.010006666
0,0.010006666
1,0.010006675
0,0.010006676
0,0.010006678
0,0.01000668
0,0.010006684
0,0.010006688
0,0.010006702
0,0.010006704
0,0.010006705
0,0.010006708
0,0.010006709
2,0.010006711
0,0.010006721
0,0.010006721
1,0.010006723
1,0.0100067295
0,0.01000673
0,0.010006746
0,0.010006758
0,0.010006759
0,0.010006792
0,0.010006797
0,0.010006797
0,0.010006803
0,0.010006815
0,0.010006816
0,0.010006819
0,0.010006823
0,0.010006824
0,0.010006831
0,0.010006846
0,0.01000685
0,0.01000686
2,0.010006863
0,0.010006872
0,0.010006873
0,0.010006878
0,0.010006878
0,0.010006885
0,0.010006889
2,0.01000689
0,0.010006893
0,0.010006895
2,0.0100069
0,0.010006901
0,0.010006918
0,0.010006922
0,0.010006924
0,0.010006927
2,0.010006936
0,0.01000695
0,0.010006956
0,0.010006958
0,0.010006966
0,0.0100069735
0,0.010006976
0,0.010006978
0,0.010006985
0,0.010006986
0,0.0100069875
0,0.010006994
0,0.010006997
0,0.010007001
0,0.010007005
0,0.010007006
0,0.010007006
0,0.010007012
0,0.01000702
1,0.010007024
0,0.010007036
0,0.010007039
0,0.010007046
0,0.010007051
0,0.010007054
0,0.010007061
0,0.010007066
2,0.01000707
0,0.01000707
0,0.010007071
0,0.010007073
0,0.010007076
0,0.010007087
0,0.010007088
0,0.010007108
0,0.010007109
0,0.010007117
0,0.010007125
0,0.010007126
0,0.010007127
0,0.010007129
0,0.010007133
0,0.0100071365
0,0.01000714
0,0.010007142
0,0.010007143
2,0.010007146
0,0.01000715
0,0.010007186
0,0.010007196
2,0.010007198
0,0.010007199
0,0.010007207
0,0.010007208
0,0.010007214
0,0.010007214
0,0.010007216
0,0.010007217
2,0.010007218
0,0.010007221
0,0.010007224
0,0.010007228
0,0.010007233
0,0.010007239
0,0.01000724
0,0.010007249
0,0.01000725
0,0.010007253
0,0.010007254
0,0.010007269
0,0.010007279
2,0.01000728
0,0.010007283
0,0.010007288
0,0.010007295
0,0.010007298
0,0.010007308
0,0.010007315
0,0.010007316
0,0.010007324
0,0.010007325
0,0.010007326
0,0.010007328
0,0.010007329
0,0.010007331
0,0.010007337
0,0.010007339
0,0.0100073395
0,0.010007343
0,0.010007348
0,0.010007349
0,0.010007357
0,0.010007358
0,0.01000736
0,0.0100073675
0,0.010007376
0,0.010007379
0,0.01000738
2,0.010007384
0,0.010007398
0,0.010007399
0,0.010007402
0,0.01000741
0,0.01000741
0,0.010007413
0,0.010007419
0,0.010007463
0,0.010007464
0,0.010007486
0,0.010007487
0,0.0100074895
0,0.010007502
0,0.0100075025
0,0.010007503
0,0.010007506
0,0.01000751
0,0.010007517
0,0.010007517
0,0.010007519
0,0.01000752
0,0.010007521
0,0.010007523
0,0.010007525
0,0.010007535
0,0.010007543
0,0.0100075435
0,0.010007555
0,0.010007571
2,0.010007582
0,0.010007585
0,0.010007589
0,0.010007596
0,0.010007597
2,0.010007602
0,0.010007606
0,0.01000761
2,0.010007613
2,0.010007617
0,0.010007629
0,0.010007633
0,0.010007636
0,0.010007639
0,0.010007656
0,0.010007666
0,0.010007673
0,0.010007676
0,0.010007679
0,0.01000768
1,0.010007687
0,0.010007701
0,0.010007703
0,0.010007705
0,0.010007706
0,0.010007711
0,0.010007719
0,0.010007724
0,0.010007754
0,0.010007755
0,0.010007757
0,0.010007769
0,0.010007789
0,0.010007791
0,0.010007793
0,0.010007794
0,0.010007805
0,0.010007808
0,0.010007822
0,0.010007828
0,0.010007829
0,0.010007832
0,0.010007838
0,0.010007839
0,0.010007849
0,0.01000785
0,0.010007864
0,0.010007864
0,0.0100078685
0,0.01000787
0,0.010007878
0,0.010007878
0,0.01000788
0,0.0100078825
0,0.010007883
0,0.010007884
0,0.010007886
2,0.01000789
0,0.010007898
0,0.010007904
0,0.01000791
0,0.01000791
0,0.010007912
0,0.010007926
0,0.010007928
0,0.010007933
0,0.010007936
0,0.010007946
0,0.010007946
0,0.010007962
0,0.01000797
0,0.010007972
0,0.010007976
0,0.010007984
0,0.010007992
0,0.010007998
0,0.010008001
0,0.010008002
1,0.010008005
0,0.010008007
0,0.010008009
0,0.010008009
0,0.010008011
0,0.010008019
0,0.010008027
0,0.010008036
0,0.010008038
0,0.010008042
0,0.010008049
0,0.010008054
0,0.010008056
2,0.01000806
0,0.010008067
0,0.010008071
0,0.010008073
0,0.010008078
0,0.010008082
0,0.010008085
0,0.010008085
0,0.010008086
0,0.010008086
0,0.01000809
0,0.010008095
0,0.010008096
0,0.010008096
0,0.010008097
2,0.010008098
2,0.0100081
2,0.010008106
0,0.010008114
0,0.010008121
0,0.0100081265
0,0.010008128
0,0.010008129
0,0.010008137
0,0.010008141
2,0.010008149
0,0.010008158
0,0.0100081675
0,0.01000817
2,0.010008172
0,0.010008187
0,0.0100081945
2,0.0100082
0,0.0100082075
0,0.010008215
0,0.01000823
0,0.010008236
0,0.010008245
0,0.010008255
0,0.010008267
0,0.01000827
0,0.0100082755
2,0.010008283
0,0.010008286
0,0.010008305
0,0.010008312
0,0.010008321
0,0.010008329
0,0.010008331
2,0.010008334
0,0.010008342
0,0.010008347
0,0.010008366
0,0.010008368
0,0.010008373
0,0.010008375
0,0.010008379
0,0.010008394
0,0.0100084115
0,0.010008412
0,0.0100084245
0,0.010008436
0,0.010008439
0,0.010008443
0,0.010008447
2,0.010008451
0,0.010008468
2,0.01000847
0,0.010008479
2,0.010008484
2,0.010008487
0,0.010008488
0,0.010008491
0,0.0100084925
