#OK
#SQL= select Type, stellarMass
#	from Henriques2020a..MR   
#	where snapnum=15 and StellarMass > 0.01
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2020-01-31 15:31:38.939 CET
#QUERYTIME 36 millisec
#COLUMN 1 name=Type JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 2 name=stellarMass JDBC_TYPE=7 JDBC_TYPENAME=real
Type,stellarMass
0,0.010002664
0,0.010002686
0,0.010002763
0,0.010002787
0,0.010002874
0,0.010002965
2,0.010002992
0,0.010003005
0,0.010003022
0,0.0100030275
0,0.010003069
0,0.010003075
0,0.01000309
0,0.010003093
0,0.010003095
0,0.010003097
0,0.010003134
0,0.010003152
0,0.010003177
0,0.010003212
0,0.010003231
0,0.010003364
0,0.010003455
0,0.010003463
0,0.010003471
0,0.01000351
0,0.010003519
0,0.0100036375
0,0.010003671
0,0.010003738
0,0.010003749
0,0.010003773
0,0.010003777
0,0.0100038005
0,0.01000382
0,0.010003832
0,0.010003866
0,0.01000387
0,0.010003878
0,0.01000394
0,0.010003953
0,0.01000404
0,0.010004068
2,0.010004091
0,0.010004095
0,0.01000412
0,0.010004127
0,0.010004138
0,0.010004149
0,0.010004155
0,0.010004183
0,0.010004196
0,0.010004267
0,0.010004295
0,0.01000445
0,0.0100044515
0,0.010004502
0,0.010004502
0,0.010004559
2,0.010004619
0,0.010004662
0,0.010004696
0,0.010004699
0,0.010004759
0,0.010004777
0,0.010004785
0,0.010004819
0,0.010004822
0,0.010004896
0,0.010004914
0,0.010004925
0,0.010004926
0,0.010004937
0,0.010004945
0,0.01000497
0,0.010004996
0,0.010005037
0,0.010005039
0,0.01000504
0,0.010005041
0,0.010005131
0,0.010005138
0,0.010005162
0,0.010005234
0,0.010005242
0,0.010005247
0,0.010005271
0,0.010005304
0,0.010005344
0,0.010005346
0,0.010005356
0,0.010005392
0,0.010005398
0,0.010005414
0,0.010005466
0,0.010005516
0,0.010005531
0,0.010005535
0,0.0100055905
0,0.010005596
0,0.0100056045
0,0.010005616
0,0.010005618
0,0.010005695
0,0.010005723
0,0.010005806
0,0.01000589
0,0.010005891
0,0.01000595
0,0.010005963
0,0.010005991
0,0.010006099
0,0.010006111
0,0.0100061195
0,0.010006147
0,0.010006148
0,0.010006158
0,0.01000616
2,0.010006201
0,0.010006212
2,0.010006216
0,0.010006261
0,0.010006264
0,0.010006302
0,0.010006319
0,0.010006323
0,0.010006353
0,0.010006371
0,0.01000639
0,0.010006429
0,0.010006453
0,0.010006535
0,0.010006539
0,0.010006581
0,0.010006583
0,0.010006593
0,0.010006711
0,0.010006732
0,0.010006761
0,0.010006775
0,0.01000681
0,0.010006856
0,0.010006863
0,0.010006875
0,0.010006876
0,0.010006929
0,0.010006977
0,0.010007014
0,0.010007068
0,0.010007075
0,0.010007151
0,0.010007173
0,0.010007193
0,0.010007234
0,0.010007262
0,0.010007339
0,0.0100073535
0,0.010007369
0,0.010007524
0,0.010007632
0,0.010007653
0,0.010007679
0,0.010007791
0,0.010007807
0,0.010007811
0,0.010007821
0,0.01000783
0,0.010007833
0,0.010007843
0,0.010007862
0,0.010007889
0,0.010007943
0,0.010007978
0,0.010007978
0,0.010008037
0,0.010008048
0,0.01000808
0,0.010008109
0,0.010008132
0,0.010008139
0,0.010008207
0,0.010008287
0,0.010008296
0,0.010008343
0,0.010008356
0,0.0100084515
0,0.010008477
0,0.010008494
0,0.010008495
0,0.010008512
0,0.010008519
0,0.010008531
0,0.010008538
0,0.010008545
0,0.010008577
0,0.010008608
0,0.010008639
0,0.010008675
0,0.01000871
0,0.01000873
0,0.010008795
0,0.010008875
0,0.010008878
0,0.010008884
0,0.01000889
0,0.010008918
0,0.010008934
0,0.010009002
1,0.010009104
0,0.010009108
0,0.010009127
0,0.010009138
0,0.010009159
0,0.01000922
0,0.010009233
0,0.010009233
0,0.010009251
0,0.010009266
0,0.010009292
0,0.010009323
0,0.010009346
0,0.0100093745
0,0.010009382
2,0.010009407
0,0.010009418
0,0.010009533
0,0.01000961
0,0.010009676
0,0.010009698
0,0.010009704
0,0.010009837
0,0.010009864
0,0.010010021
0,0.010010045
0,0.010010075
0,0.010010101
0,0.010010136
0,0.010010145
0,0.010010227
0,0.010010276
0,0.010010281
0,0.01001031
0,0.010010314
0,0.010010318
0,0.010010321
0,0.010010376
0,0.010010399
0,0.010010408
0,0.010010414
0,0.010010414
2,0.010010446
0,0.010010464
0,0.010010486
0,0.010010493
0,0.010010497
0,0.010010502
0,0.010010504
0,0.010010548
0,0.0100105805
0,0.010010609
0,0.010010633
0,0.010010648
0,0.010010652
0,0.010010667
0,0.010010695
0,0.010010696
0,0.010010706
0,0.010010742
0,0.010010745
0,0.010010757
0,0.010010799
0,0.010010899
0,0.010010952
0,0.010010971
0,0.01001099
0,0.010011001
0,0.010011028
0,0.010011042
0,0.010011063
0,0.010011116
0,0.010011125
0,0.010011133
0,0.010011143
0,0.010011153
0,0.010011157
0,0.010011176
0,0.010011186
0,0.010011258
0,0.010011258
0,0.010011374
0,0.010011395
0,0.010011417
0,0.010011521
0,0.010011573
0,0.010011588
0,0.010011601
0,0.010011603
0,0.01001162
0,0.010011679
0,0.010011712
0,0.01001188
0,0.01001188
2,0.010011896
0,0.010011906
0,0.010011913
0,0.010011934
0,0.010011958
0,0.010012008
0,0.010012116
0,0.010012137
0,0.010012154
0,0.010012157
0,0.010012176
0,0.010012178
0,0.010012178
0,0.010012181
0,0.0100121945
2,0.010012219
2,0.010012223
0,0.010012237
0,0.010012268
0,0.010012272
0,0.010012291
0,0.010012308
0,0.010012309
0,0.010012371
0,0.0100123845
0,0.010012395
0,0.0100123985
0,0.010012418
0,0.0100124255
0,0.01001256
0,0.010012607
0,0.010012701
0,0.010012708
0,0.01001272
0,0.0100127235
0,0.010012734
0,0.01001275
0,0.010012751
0,0.010012764
0,0.010012794
1,0.010012825
0,0.010012841
0,0.010012881
0,0.010012895
0,0.010012915
0,0.010012949
0,0.010012972
0,0.010013
0,0.010013018
0,0.0100130495
0,0.010013076
0,0.010013085
0,0.010013092
1,0.010013095
0,0.010013099
0,0.010013165
0,0.010013186
0,0.010013187
0,0.010013192
0,0.010013224
0,0.0100132385
0,0.010013254
0,0.010013267
2,0.010013277
0,0.010013332
0,0.01001336
0,0.010013387
0,0.010013412
0,0.010013454
0,0.010013467
0,0.0100135235
0,0.010013533
0,0.010013577
0,0.010013597
0,0.010013627
2,0.010013627
0,0.010013653
0,0.010013656
0,0.010013767
0,0.010013814
0,0.010013827
0,0.010013854
0,0.010013856
0,0.010013892
0,0.010013899
0,0.010013918
0,0.010013951
0,0.010013963
0,0.010013977
0,0.010013993
0,0.010013995
0,0.010014041
0,0.0100140525
0,0.010014059
0,0.010014079
0,0.010014099
0,0.010014123
0,0.010014132
0,0.010014148
0,0.010014153
0,0.010014163
0,0.0100141885
0,0.010014305
0,0.010014309
0,0.010014315
0,0.01001435
0,0.010014395
0,0.010014401
0,0.010014411
0,0.010014421
0,0.010014473
0,0.010014487
0,0.01001449
0,0.010014492
0,0.010014508
0,0.010014564
0,0.010014574
2,0.010014655
0,0.010014676
0,0.01001469
0,0.010014721
0,0.010014723
0,0.01001476
0,0.010014845
0,0.010014852
0,0.010014855
0,0.01001486
0,0.010014864
0,0.01001492
0,0.010014924
0,0.010014928
0,0.010014943
0,0.010014946
0,0.010015015
0,0.010015087
0,0.010015099
0,0.010015126
0,0.010015147
0,0.010015165
0,0.010015189
0,0.0100151915
0,0.0100152055
0,0.010015222
0,0.01001524
0,0.010015303
0,0.010015317
0,0.010015338
0,0.010015427
0,0.010015437
0,0.010015464
0,0.010015589
2,0.010015592
0,0.010015597
0,0.010015634
0,0.010015649
0,0.01001566
0,0.010015698
0,0.010015761
0,0.01001577
0,0.010015856
0,0.010016015
0,0.010016034
0,0.010016103
0,0.010016174
0,0.010016176
0,0.01001627
0,0.010016323
0,0.010016327
0,0.010016377
0,0.010016426
0,0.010016434
0,0.010016449
0,0.010016455
0,0.010016472
0,0.01001652
2,0.010016554
0,0.010016583
0,0.010016608
0,0.010016638
0,0.010016647
0,0.010016659
0,0.010016681
0,0.010016685
0,0.010016693
0,0.010016699
0,0.010016733
0,0.010016759
0,0.01001677
0,0.01001677
0,0.0100167785
0,0.010016831
0,0.010016888
0,0.010016963
0,0.010016986
0,0.010016999
0,0.010017072
0,0.010017178
0,0.010017181
0,0.0100172
0,0.010017224
0,0.010017246
0,0.010017291
0,0.010017318
0,0.010017333
0,0.010017344
2,0.010017379
0,0.010017417
0,0.010017443
0,0.010017462
0,0.010017475
0,0.010017499
0,0.01001752
0,0.010017537
0,0.010017753
0,0.010017768
0,0.010017769
0,0.010017816
0,0.010017844
0,0.010017862
0,0.010017931
0,0.010017936
0,0.010017968
0,0.010017989
0,0.010018024
1,0.010018046
0,0.010018089
0,0.010018146
0,0.010018174
0,0.010018217
0,0.010018269
0,0.010018329
0,0.010018336
0,0.010018402
0,0.010018408
0,0.010018443
0,0.010018489
0,0.0100185
0,0.010018547
0,0.0100185685
0,0.010018573
0,0.010018592
0,0.010018611
0,0.010018627
0,0.010018663
0,0.010018787
0,0.010018804
0,0.0100188125
0,0.010018873
0,0.010018882
0,0.010018948
0,0.010019032
0,0.010019044
0,0.010019046
0,0.010019056
0,0.010019099
0,0.01001915
0,0.010019156
0,0.010019206
0,0.01001921
0,0.010019216
0,0.010019231
0,0.010019254
0,0.010019329
0,0.010019339
0,0.01001934
0,0.010019355
0,0.010019384
0,0.010019387
0,0.010019392
0,0.010019407
0,0.010019521
0,0.010019531
0,0.010019538
0,0.010019548
0,0.0100195715
0,0.010019581
0,0.010019597
0,0.010019602
0,0.010019633
0,0.010019649
0,0.010019706
0,0.010019735
0,0.010019769
1,0.0100197885
0,0.010019819
0,0.010019841
0,0.010019895
0,0.01001992
0,0.010019921
0,0.010019967
0,0.0100199785
0,0.010020143
0,0.010020172
0,0.010020174
0,0.0100202
0,0.010020201
0,0.010020296
0,0.010020355
0,0.01002039
0,0.010020399
0,0.010020432
0,0.010020444
0,0.010020492
0,0.010020495
0,0.010020503
0,0.0100205615
0,0.010020577
0,0.010020706
0,0.010020824
0,0.010020825
0,0.010020884
0,0.0100208875
0,0.010020911
0,0.01002092
0,0.0100209415
0,0.010020978
0,0.010021009
0,0.010021046
0,0.010021054
0,0.010021089
0,0.0100211045
0,0.010021181
0,0.01002119
0,0.010021227
0,0.0100212535
0,0.010021278
0,0.010021294
0,0.0100213
0,0.010021321
0,0.010021367
0,0.0100214165
0,0.010021437
0,0.010021465
0,0.010021495
0,0.010021506
0,0.010021552
0,0.010021554
0,0.010021565
0,0.0100215655
2,0.010021567
0,0.010021689
0,0.010021692
0,0.010021693
2,0.010021697
0,0.010021745
0,0.010021747
0,0.010021753
0,0.010021764
0,0.01002178
0,0.010021788
0,0.0100217955
0,0.010021852
0,0.010021872
0,0.010021886
0,0.0100219315
0,0.010021974
0,0.010022024
0,0.010022047
0,0.010022057
0,0.010022111
0,0.01002214
2,0.01002217
2,0.010022183
0,0.010022199
0,0.010022206
0,0.010022223
0,0.010022229
0,0.010022244
0,0.010022244
0,0.010022246
0,0.01002228
0,0.010022301
0,0.010022326
0,0.010022428
0,0.010022448
0,0.010022456
0,0.010022473
0,0.01002248
0,0.010022492
0,0.010022492
0,0.010022526
0,0.010022532
0,0.010022575
0,0.010022626
0,0.010022647
0,0.010022731
0,0.010022744
0,0.010022794
0,0.010022821
0,0.010022822
0,0.010022841
0,0.010022843
0,0.01002286
0,0.0100228675
0,0.0100229
0,0.010022907
0,0.010022909
0,0.010022927
0,0.010022928
0,0.010022942
0,0.010022986
0,0.010023011
0,0.010023029
0,0.010023044
0,0.010023074
0,0.010023078
0,0.010023094
0,0.010023107
2,0.010023141
0,0.010023168
0,0.010023205
0,0.010023223
0,0.010023227
0,0.010023234
0,0.010023252
0,0.010023276
0,0.010023292
0,0.010023322
0,0.010023343
0,0.010023347
0,0.010023401
0,0.010023426
0,0.010023455
0,0.010023496
0,0.010023503
0,0.010023511
2,0.010023548
0,0.010023555
0,0.010023567
0,0.010023634
0,0.010023672
0,0.010023688
0,0.010023721
0,0.010023752
0,0.010023783
0,0.0100238705
0,0.010023916
0,0.01002395
0,0.010023979
2,0.010024001
0,0.010024005
0,0.010024007
0,0.01002402
0,0.010024023
0,0.010024042
0,0.010024123
0,0.010024146
0,0.01002416
0,0.010024175
0,0.010024187
1,0.010024189
2,0.010024274
0,0.010024278
0,0.010024281
0,0.01002429
0,0.0100243185
0,0.010024321
2,0.010024395
0,0.010024432
0,0.010024439
0,0.010024464
0,0.0100245215
0,0.010024531
2,0.010024646
0,0.010024652
0,0.010024912
0,0.010024928
0,0.010024943
0,0.010025009
0,0.010025041
0,0.010025048
0,0.010025089
0,0.010025091
0,0.01002515
0,0.010025154
0,0.010025165
0,0.010025203
0,0.010025215
0,0.010025215
0,0.010025244
0,0.01002528
0,0.010025305
0,0.01002536
0,0.010025362
0,0.010025368
0,0.0100254165
0,0.01002542
0,0.010025546
0,0.010025551
0,0.010025582
0,0.010025667
0,0.010025674
0,0.0100257
2,0.010025714
0,0.010025766
0,0.010025773
0,0.010025793
0,0.010025799
0,0.010025802
0,0.010025825
0,0.010025833
0,0.010025834
0,0.010025845
0,0.010025845
0,0.010025846
0,0.010025854
0,0.010025859
2,0.010025887
0,0.010025895
0,0.0100259
0,0.0100259045
0,0.010025945
0,0.010025945
0,0.010025978
2,0.010025993
0,0.010026037
0,0.0100260535
0,0.0100260535
2,0.010026054
0,0.010026059
0,0.010026109
0,0.010026116
0,0.0100261485
0,0.010026203
0,0.010026211
0,0.010026264
0,0.010026294
0,0.010026315
0,0.010026423
0,0.010026431
0,0.010026463
0,0.01002647
0,0.010026488
0,0.01002649
0,0.010026523
0,0.010026529
0,0.01002653
0,0.010026582
0,0.010026587
0,0.010026592
0,0.010026614
0,0.01002663
0,0.010026659
0,0.01002678
0,0.0100268535
0,0.010026866
0,0.010026883
0,0.010026935
0,0.010026957
0,0.010026969
0,0.010026983
0,0.010026988
0,0.010026988
0,0.010027016
0,0.010027019
1,0.010027086
0,0.01002709
0,0.010027126
0,0.010027155
0,0.01002718
0,0.010027242
1,0.010027338
2,0.010027377
0,0.010027397
0,0.010027407
0,0.0100274915
0,0.01002754
0,0.010027554
0,0.010027639
0,0.010027669
2,0.010027718
0,0.0100277355
0,0.010027749
0,0.010027777
0,0.010027777
0,0.010027833
0,0.010027857
0,0.0100278985
0,0.010027961
0,0.010027965
0,0.010028029
0,0.010028032
0,0.010028039
0,0.010028042
0,0.010028045
0,0.010028067
0,0.010028082
0,0.0100280875
0,0.010028117
0,0.010028165
0,0.010028187
0,0.010028199
0,0.010028265
0,0.010028277
0,0.010028303
0,0.010028337
2,0.010028369
0,0.01002837
0,0.0100283725
0,0.010028374
0,0.010028389
0,0.010028404
0,0.010028434
0,0.0100284405
0,0.010028468
0,0.010028479
0,0.010028513
0,0.010028519
0,0.010028526
0,0.0100285495
0,0.010028598
0,0.010028612
0,0.010028624
0,0.010028669
0,0.010028682
0,0.010028756
0,0.0100287665
0,0.010028772
0,0.010028794
0,0.010028797
0,0.010028812
0,0.010028866
0,0.010028906
0,0.010028949
0,0.010028995
0,0.010029024
0,0.010029044
0,0.010029059
0,0.010029096
0,0.010029124
0,0.010029137
0,0.010029183
0,0.010029239
0,0.010029251
0,0.01002927
0,0.010029314
0,0.010029339
0,0.010029356
0,0.010029442
0,0.010029449
0,0.010029476
0,0.010029503
0,0.010029508
0,0.01002951
1,0.010029515
0,0.01002955
0,0.010029606
0,0.010029653
0,0.01002967
0,0.010029733
1,0.010029763
0,0.010029862
0,0.010029919
0,0.010029966
0,0.010029993
0,0.010030023
0,0.010030032
1,0.010030036
0,0.010030076
0,0.010030077
0,0.010030114
0,0.0100301225
0,0.010030124
0,0.010030196
0,0.0100302035
0,0.010030232
0,0.010030297
0,0.010030309
0,0.010030356
0,0.010030383
0,0.010030402
0,0.01003041
0,0.010030413
0,0.010030415
0,0.010030421
0,0.010030422
0,0.010030502
0,0.010030549
0,0.0100305565
0,0.010030569
0,0.010030571
0,0.010030649
0,0.010030653
0,0.010030659
0,0.010030669
0,0.010030693
2,0.01003077
0,0.010030791
0,0.010030864
0,0.010030885
0,0.010030908
0,0.010030908
0,0.010030923
0,0.01003093
0,0.010030944
0,0.01003097
0,0.010031018
0,0.010031071
0,0.010031093
0,0.010031104
0,0.010031128
0,0.010031147
0,0.010031171
0,0.010031174
0,0.010031186
0,0.010031318
0,0.010031383
0,0.010031393
0,0.010031397
0,0.010031418
0,0.010031431
0,0.010031433
0,0.01003146
0,0.010031465
0,0.010031494
0,0.010031512
0,0.010031538
0,0.010031642
0,0.01003167
0,0.010031683
0,0.010031726
0,0.010031728
0,0.010031789
0,0.010031805
0,0.010031812
0,0.010031823
0,0.010031831
0,0.010031854
2,0.010031885
2,0.010031916
0,0.010031985
0,0.010032075
2,0.010032138
0,0.010032199
0,0.010032215
0,0.010032231
0,0.010032236
0,0.010032239
0,0.01003234
0,0.010032345
0,0.010032372
0,0.010032417
0,0.010032435
0,0.010032464
0,0.0100324685
0,0.0100324685
0,0.010032478
0,0.010032505
0,0.010032513
0,0.010032533
0,0.010032546
0,0.010032556
0,0.010032574
0,0.010032578
2,0.010032601
0,0.010032601
0,0.010032609
0,0.010032615
0,0.010032687
0,0.010032753
0,0.010032805
0,0.010032862
0,0.010032878
0,0.010032911
0,0.01003299
0,0.010033
0,0.010033013
0,0.010033013
0,0.010033024
0,0.010033063
0,0.010033069
0,0.010033126
0,0.010033142
0,0.010033173
0,0.01003318
0,0.010033181
0,0.010033189
0,0.010033201
0,0.010033271
0,0.010033305
0,0.010033319
0,0.010033335
0,0.01003335
0,0.010033352
0,0.010033353
1,0.010033369
0,0.01003337
0,0.010033433
0,0.010033433
0,0.010033454
0,0.0100334585
0,0.010033466
0,0.010033479
0,0.010033498
0,0.010033527
0,0.010033579
0,0.010033708
0,0.010033737
0,0.010033764
0,0.010033767
0,0.010033767
0,0.010033783
0,0.010033835
0,0.010033845
0,0.010033861
0,0.010033864
0,0.010033876
0,0.010033892
0,0.010033901
0,0.010033904
0,0.010033915
0,0.01003392
2,0.010033937
0,0.0100339465
0,0.010033949
0,0.010033968
0,0.010033972
0,0.010034026
0,0.010034054
0,0.010034073
0,0.0100341
0,0.010034123
0,0.010034144
0,0.010034152
0,0.010034193
0,0.010034214
0,0.010034259
0,0.010034286
1,0.010034286
0,0.010034288
0,0.010034306
0,0.010034328
0,0.010034348
0,0.010034371
0,0.010034374
0,0.010034443
0,0.010034453
0,0.010034473
0,0.010034489
2,0.010034505
0,0.010034517
0,0.010034522
0,0.010034522
0,0.010034526
0,0.010034597
0,0.010034653
0,0.010034758
0,0.010034762
0,0.010034927
0,0.01003499
0,0.010035002
0,0.0100350315
0,0.010035033
0,0.010035035
0,0.010035043
0,0.010035068
0,0.010035136
0,0.010035171
0,0.010035205
0,0.010035224
0,0.010035226
0,0.010035245
0,0.01003526
0,0.0100353025
0,0.010035341
0,0.01003537
0,0.010035372
0,0.010035381
0,0.010035454
0,0.010035465
0,0.01003547
0,0.010035502
0,0.010035566
0,0.01003558
0,0.010035599
0,0.010035612
0,0.0100356145
0,0.010035621
0,0.010035678
0,0.010035793
0,0.010035827
0,0.010035827
0,0.010035831
0,0.010035917
0,0.01003593
0,0.010035938
0,0.01003595
0,0.010035978
0,0.010036009
0,0.01003602
0,0.010036023
0,0.010036042
0,0.010036067
0,0.010036101
0,0.010036101
0,0.010036157
0,0.010036157
0,0.010036157
0,0.010036228
0,0.010036229
0,0.010036235
0,0.010036275
0,0.010036284
0,0.010036321
0,0.010036332
0,0.010036353
0,0.010036368
0,0.0100363735
0,0.010036378
0,0.010036389
0,0.010036395
0,0.010036426
0,0.01003646
0,0.010036517
0,0.010036539
0,0.010036548
0,0.010036552
0,0.010036568
0,0.010036596
0,0.010036615
0,0.010036641
0,0.010036667
0,0.01003673
0,0.01003676
0,0.010036761
0,0.010036766
0,0.0100368075
0,0.010036815
0,0.010036919
0,0.010036924
0,0.01003693
0,0.010037017
0,0.010037025
0,0.01003705
0,0.010037161
0,0.010037197
0,0.0100372005
0,0.010037202
0,0.010037314
0,0.010037322
0,0.010037332
0,0.0100373365
0,0.010037368
0,0.0100373905
0,0.010037472
0,0.0100374855
0,0.010037494
0,0.010037511
0,0.010037521
0,0.010037521
0,0.0100375265
0,0.010037572
0,0.010037639
0,0.010037646
0,0.010037654
0,0.010037664
0,0.010037691
0,0.010037695
0,0.010037696
0,0.010037794
0,0.010037855
0,0.0100378785
0,0.01003788
0,0.010037894
0,0.010037906
0,0.01003791
0,0.010037913
0,0.010037918
0,0.010037957
0,0.010037972
0,0.010037973
0,0.010037985
2,0.010037999
0,0.010038023
2,0.010038061
0,0.010038108
0,0.010038206
0,0.01003826
0,0.010038307
0,0.010038323
0,0.010038327
0,0.010038378
0,0.010038419
0,0.010038435
0,0.010038492
0,0.010038508
0,0.010038527
0,0.010038587
0,0.010038619
0,0.01003862
0,0.010038633
0,0.010038636
0,0.010038676
0,0.010038701
0,0.010038715
1,0.01003876
0,0.010038784
0,0.010038798
0,0.010038822
0,0.010038844
0,0.010038853
0,0.010038864
0,0.010038927
0,0.010038944
0,0.010038953
0,0.010038989
0,0.010039038
0,0.0100390585
0,0.010039088
0,0.010039124
0,0.010039194
0,0.010039284
0,0.010039285
0,0.010039329
0,0.0100393575
0,0.010039381
0,0.010039436
0,0.010039441
0,0.010039462
0,0.01003952
0,0.010039536
0,0.010039607
0,0.010039626
0,0.010039628
0,0.010039632
0,0.010039636
0,0.010039638
0,0.0100396415
0,0.010039674
0,0.010039682
0,0.010039717
0,0.010039732
0,0.010039787
0,0.010039826
0,0.010039843
0,0.010039861
0,0.010039892
0,0.010039935
0,0.010040019
0,0.010040023
0,0.010040045
0,0.010040052
0,0.010040076
0,0.01004009
1,0.010040093
0,0.010040127
0,0.010040136
1,0.010040195
0,0.010040223
0,0.0100402245
0,0.0100402385
0,0.010040274
0,0.010040283
2,0.010040329
0,0.010040343
0,0.010040348
0,0.010040383
0,0.010040393
0,0.010040418
0,0.010040421
0,0.01004043
0,0.0100404555
0,0.01004048
0,0.010040554
1,0.010040584
0,0.010040645
0,0.010040678
0,0.010040683
0,0.010040769
0,0.010040891
0,0.010040977
0,0.010040992
0,0.010041041
0,0.010041044
0,0.010041075
0,0.010041125
0,0.010041146
0,0.010041154
0,0.010041177
0,0.010041185
0,0.01004122
0,0.010041293
0,0.010041313
0,0.010041334
0,0.010041339
0,0.010041346
0,0.010041351
0,0.010041365
0,0.010041385
0,0.010041433
0,0.010041448
0,0.010041483
0,0.0100414995
0,0.010041544
0,0.010041562
0,0.010041589
0,0.010041669
0,0.0100416755
0,0.010041676
0,0.010041691
2,0.010041726
0,0.01004173
0,0.010041749
0,0.010041798
0,0.0100418
0,0.010041846
0,0.010041854
0,0.010041939
0,0.010041953
2,0.010041959
0,0.010042001
0,0.010042002
0,0.01004201
0,0.010042047
0,0.010042058
0,0.010042083
0,0.010042094
0,0.0100420965
0,0.010042106
0,0.0100421095
0,0.010042139
0,0.010042156
0,0.010042165
0,0.010042168
2,0.010042254
0,0.010042278
0,0.010042285
0,0.0100423
0,0.010042363
0,0.010042367
0,0.01004237
1,0.010042378
0,0.010042385
0,0.010042387
0,0.010042398
0,0.010042423
0,0.0100424355
0,0.010042439
0,0.010042513
0,0.0100426255
0,0.010042629
0,0.010042659
0,0.010042695
0,0.010042708
0,0.010042722
0,0.010042727
0,0.010042747
0,0.010042752
0,0.010042766
0,0.010042771
0,0.010042812
0,0.010042824
0,0.010042831
0,0.010042886
0,0.010042968
0,0.010043008
0,0.010043015
0,0.010043035
0,0.010043062
0,0.010043146
0,0.010043152
0,0.010043158
0,0.010043162
0,0.010043234
0,0.010043261
0,0.01004331
0,0.010043316
0,0.010043317
0,0.010043348
0,0.010043369
0,0.010043375
0,0.010043385
0,0.01004342
0,0.010043449
0,0.010043458
0,0.010043495
0,0.01004352
0,0.010043635
0,0.010043676
2,0.010043676
0,0.010043696
0,0.0100436965
0,0.010043702
0,0.010043733
0,0.010043736
0,0.010043757
0,0.0100437645
0,0.010043798
0,0.010043818
0,0.010043863
0,0.010043875
0,0.010043882
0,0.010043924
0,0.010043939
0,0.010043941
0,0.010043957
0,0.010044028
0,0.010044032
0,0.01004409
0,0.010044108
2,0.010044115
0,0.010044136
0,0.010044144
0,0.010044156
0,0.010044188
0,0.010044217
0,0.010044227
0,0.010044253
0,0.010044314
0,0.010044333
0,0.010044348
0,0.010044371
0,0.010044399
2,0.010044426
0,0.0100444285
0,0.010044435
0,0.010044475
0,0.010044479
0,0.010044482
0,0.010044501
0,0.010044523
0,0.010044525
0,0.0100446055
0,0.010044618
0,0.010044623
0,0.010044636
0,0.010044647
0,0.010044653
0,0.010044725
0,0.010044762
0,0.0100447675
0,0.01004479
0,0.010044836
0,0.01004485
0,0.0100449
0,0.010044939
0,0.010044968
0,0.010044988
0,0.010044991
0,0.0100449985
0,0.010045006
0,0.010045009
0,0.010045089
0,0.0100451
0,0.010045106
0,0.010045133
0,0.010045141
0,0.010045228
0,0.010045259
0,0.010045324
0,0.010045336
0,0.010045343
0,0.010045351
0,0.010045368
0,0.010045404
2,0.010045409
0,0.010045415
0,0.010045431
0,0.010045438
0,0.010045445
0,0.010045487
0,0.010045516
0,0.010045563
0,0.010045625
0,0.0100456625
0,0.010045685
0,0.010045696
0,0.010045728
0,0.010045753
0,0.010045807
2,0.010045815
0,0.010045832
0,0.010045967
0,0.010046037
2,0.010046101
0,0.010046113
0,0.010046125
0,0.010046141
0,0.010046253
0,0.010046263
0,0.01004631
0,0.010046354
